model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.942653997272473,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,23.871269151891504,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.5675291884125606,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.0038086479721114175,-0.002001761403418412,0.00016943222843013702,0.005640977147099692,0,none,,,0.5683151951773692,none,,,24.015630392951753,1.2611336301217275,,,,
franken,20,1,1,200,20000,1600,0,0,0.0001781238851390008,-3.888162397454783e-5,1.5423163836267254e-5,0.0002015823452772821,0,none,,,0.561750945397734,none,,5,24.016757032104742,1.1744675786734065,0.00015793154802621186,-0.0009672936850104285,2.041478548079188e-5,0.0011048104475558482
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,17.51499679927026,0.0,,,,
observed,20,1,2,,,,,0,1.503489552365284,0.0,1.503489552365284,0.0,0,none,,,,none,,,17.23279206039217,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.003073885455328116,0.021541313030898273,0.00020107004273413353,-0.01866849761830429,0,none,,,0.631151485285441,none,,,17.26273545835504,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.183482286,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,3.2443160366996504e7,3.2443172681146502e7,0.11164430085375195,-12.425794298752049,0,none,4.426684095,,1.2506567249117337,none,,5,16.971581536369115,0.21922631488071603,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,18.77063173171673,0.0,,,,
observed,20,1,3,,,,,0,0.0939052270597133,0.0,0.0939052270597133,0.0,0,none,,,,none,,,18.2652864964173,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.00469984218638226,-0.023287117702306626,0.002185135959519464,0.025801823929169423,0,none,,,0.5943928459192444,none,,,18.257444261620275,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.141521455,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,5.163992728,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,-8.268941051547719,0.0,,,,
observed,20,1,4,,,,,0,0.015090245843192704,0.0,0.015090245843192704,0.0,0,none,,,,none,,,-7.839404809458138,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.005325883694438188,0.0060691123334813595,0.0018427363937528792,-0.0025859650327960527,0,none,,,0.4467801481573004,none,,,-7.837859863146367,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.103798276,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.909809729,,NaN,none,,5,NaN,NaN,,,,
