model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.062963869848325,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,24.55512870432233,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.6649724120196361,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.003753374065338043,0.004159849091307288,0.00018947673915126233,-0.0005959517651205077,0,none,,,0.6780138194187137,none,,,24.024592341211505,1.2041828991798376,,,,
franken,20,1,1,200,20000,1600,0,0,0.00019376772200069853,-0.001061889855742404,2.103515348342714e-5,0.0012346224242596752,0,none,,,0.6749478268808192,none,,5,23.987712569898775,1.2043424626760346,0.0002453929573306542,0.0002343032725094396,2.7300648564092645e-5,-1.6210963742877873e-5
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,28.314435902954962,0.0,,,,
observed,20,1,2,,,,,0,2.009682815544124,0.0,2.009682815544124,0.0,0,none,,,,none,,,28.1794813056564,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.004411454254385597,0.023708241386725892,0.0012199254112857728,-0.02051671254362607,0,none,,,1.43268812652915,none,,,28.160988025542878,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.224938661,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,5.210653108379496e24,5.210653108379496e24,3.72452288769473,-39.56018747092769,0,none,8.321814025,,11.246859077878359,none,,5,27.060142946517704,0.4203462573075285,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,5.370659982675445,0.0,,,,
observed,20,1,3,,,,,0,0.304731074362681,0.0,0.304731074362681,0.0,0,none,,,,none,,,5.790162335048257,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.004545770761289483,-0.0039051963756595587,0.0013688981389389076,0.007082068998010134,0,none,,,0.733672029675344,none,,,5.8839861649698735,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.220718922,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,9.81133887,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,-5.090627270652726,0.0,,,,
observed,20,1,4,,,,,0,0.137174618954707,0.0,0.137174618954707,0.0,0,none,,,,none,,,-6.016481898592431,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.0034707822024492084,0.02794991143677039,0.000623169568573338,-0.025102298802894524,0,none,,,0.6010770681539493,none,,,-6.007489802482793,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.203424438,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,7.582178486,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,14.250882831271403,0.0,,,,
observed,20,1,5,,,,,0,0.15108520662911473,0.0,0.15108520662911473,0.0,0,none,,,,none,,,13.941589677743556,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.0037786841245847254,0.018575788054618975,0.0007614430873891324,-0.015558547017423383,0,none,,,0.8131903656042238,none,,,13.94334682564921,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.142093152,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,6.977965662,,NaN,none,,5,NaN,NaN,,,,
