model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,20,1,1,,,,,0,,,,,0,none,,,,none,,,22.643805381067686,0.0,,,,
observed,20,1,1,,,,,0,,,,,0,none,,,,none,,,22.721202088857844,0.0,,,,
ideal,20,1,1,200,20000,1600,0,0,,,,,0,none,,,0.6415311667814491,none,,,24.0,1.2000000000000002,,,,
particle,20,1,1,200,20000,1600,0,0,0.0024801469156077666,-0.0074751332556632025,0.00018044695577645403,0.009774833215494513,0,none,,,0.640331136325961,none,,,24.04293623482291,1.2276724588287986,,,,
franken,20,1,1,200,20000,1600,0,0,0.00016164249001558565,-0.00755009860531856,1.9806382403766282e-5,0.007691934712930379,0,none,,,0.6404401544818604,none,,5,23.990747150516317,1.2022569008971637,0.00024401920583692858,-0.007336437926112183,2.4631401190243707e-5,0.007555825730758868
truth,20,1,2,,,,,0,,,,,0,none,,,,none,,,0.9414204927079837,0.0,,,,
observed,20,1,2,,,,,0,1.5846931435054192,0.0,1.5846931435054192,0.0,0,none,,,,none,,,0.5938313190812314,75.0,,,,
ideal,20,1,2,200,20000,1600,0,0,0.004738961126879305,0.026085333332174887,0.0007410820370893171,-0.0220874542423849,0,none,,,0.7284993849146477,none,,,0.6973984371383928,0.11946902654866776,,,,
particle,20,1,2,200,20000,1600,0,0,NaN,NaN,NaN,NaN,0,none,0.264561589,,NaN,none,,,NaN,NaN,,,,
franken,20,1,2,200,20000,1600,0,0,7.176025428268288e14,7.176025428267369e14,105.42613382091793,-13.341494282052356,0,none,3.900557091,,4.827540173805652,none,,5,0.10900571142041393,0.0016539025752042105,,,,
truth,20,1,3,,,,,0,,,,,0,none,,,,none,,,-0.6022489294107484,0.0,,,,
observed,20,1,3,,,,,0,2.3290899586329115,0.0,2.3290899586329115,0.0,0,none,,,,none,,,-0.48338970688704486,75.0,,,,
ideal,20,1,3,200,20000,1600,1,0,0.0032659380074790373,0.01668373344433956,0.0007054203162514344,-0.014123215753111961,0,none,,,1.23917966464734,none,,,-0.49621029291344865,0.11946902654866776,,,,
particle,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.179512624,,NaN,none,,,NaN,NaN,,,,
franken,20,1,3,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,4.586468565,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,4,,,,,0,,,,,0,none,,,,none,,,7.733057419286119,0.0,,,,
observed,20,1,4,,,,,0,0.4934380678009207,0.0,0.4934380678009207,0.0,0,none,,,,none,,,7.650505853459443,75.0,,,,
ideal,20,1,4,200,20000,1600,1,0,0.0038070519441372325,0.0076598563453670705,0.0003103974413950137,-0.004163201842624851,0,none,,,2.2498176062446498,none,,,7.683899179886719,0.11946902654866776,,,,
particle,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.112673934,,NaN,none,,,NaN,NaN,,,,
franken,20,1,4,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.846117291,,NaN,none,,5,NaN,NaN,,,,
truth,20,1,5,,,,,0,,,,,0,none,,,,none,,,7.862124676517271,0.0,,,,
observed,20,1,5,,,,,0,0.6991035025446708,0.0,0.6991035025446708,0.0,0,none,,,,none,,,8.342624952478285,75.0,,,,
ideal,20,1,5,200,20000,1600,1,0,0.0032758397786487037,-0.010774414369293014,0.00027404162433082764,0.013776212523610892,0,none,,,0.8831760246626795,none,,,8.332549663556602,0.11946902654866776,,,,
particle,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,0.101267773,,NaN,none,,,NaN,NaN,,,,
franken,20,1,5,200,20000,1600,1,0,NaN,NaN,NaN,NaN,0,none,3.763418334,,NaN,none,,5,NaN,NaN,,,,
